id,name,filename,duration,kind
3549,Оглушение,icon_skill_buff10.dds,7000,1
3550,Удивление,icon_skill_buff76.dds,5000,1
3551,Алчная тьма,icon_skill_buff58.dds,30000,1
3552,Махадеби_Призыв Косина,icon_item_bow_0020.dds,100,3
3553,Пожар,icon_skill_buff91.dds,0,2
3554,Временная защита,icon_skill_buff112.dds,0,1
3555,Постановка видеоролика инстанса Сожженной крепости,icon_item_bow_0020.dds,100,3
3556,Сожженная крепость_Появление 3-го босса_Появление Иеронима,icon_item_blade_2h_0018.dds,4000,3
3557,Паралич,icon_skill_buff10.dds,7000,2
3558,Гнев,icon_skill_buff54.dds,30000,1
3559,Осознание,icon_skill_buff23.dds,30000,2
3560,Переход в иной мир,icon_skill_buff116.dds,3000,1
3561,Зелье сгущения воздуха,icon_skill_buff122.dds,6000,2
3562,Гнев,icon_skill_buff09.dds,30000,1
3563,Искаженное отражение,icon_skill_adamant16.dds,35000,1
3564,Искривленный кристалл,icon_skill_adamant16.dds,35000,1
3565,Уклонение,icon_skill_romance06.dds,10000,1
3566,Дым из искривленной двери,icon_skill_death05.dds,20000,2
3567,Ловушка,icon_skill_buff16.dds,10000,2
3568,Ростки жизни I,icon_skill_buff77.dds,30000,1
3569,Ростки жизни II,icon_skill_buff77.dds,30000,1
3570,Восстановление I,icon_skill_buff87.dds,5000,1
3571,Восстановление II,icon_skill_buff87.dds,5000,1
3572,Паутина,icon_skill_buff16.dds,30000,2
3573,Дух молчания,icon_skill_buff47.dds,6000,2
3574,Состояние трупа,icon_skill_buff114.dds,0,3
3575,Высокая температура,icon_skill_buff61.dds,3000,2
3577,Вражеский агент,icon_skill_buff05.dds,3000,2
3578,Настоящий стражник,icon_skill_buff135.dds,20000,1
3579,Игла раскаяния,icon_skill_buff21.dds,10000,2
3581,Бессмертие в кат-сцене Акмита,costume_bo/nu_m_bo_metal201.dds,0,3
3583,Крылья лунной тени,icon_item_0343.dds,180000,1
3584,Крылья грозы,icon_item_0343.dds,180000,1
3585,Полет на энергии ветра!,icon_skill_buff46.dds,100,2
3590,Основной NPC пассивен,icon_skill_buff116.dds,0,3
3592,Шторм,icon_skill_wild03.dds,6000,1
3593,Решение Франана,icon_skill_buff67.dds,2000,1
3594,Невидимость,icon_skill_buff69.dds,60000,1
3595,Проклятие жемчужины,icon_skill_buff116.dds,5000,1
3596,Невосприимчивость к проклятию жемчужины,icon_skill_buff116.dds,0,3
3597,Кража жизни,icon_buff_buff.dds,7000,1
3598,Переваривание пищи,icon_skill_buff67.dds,180000,2
3600,Усиление атаки,icon_skill_basic01.dds,30000,1
3601,Оглушение,icon_skill_buff10.dds,2000,2
3604,Смущенная Сейра,icon_skill_buff70.dds,2000,1
3605,Хладнокровие,icon_skill_buff148.dds,45000,1
3606,Защита Сальфиры,icon_skill_will24.dds,5000,1
3607,Смертельный яд,icon_skill_buff14.dds,0,2
3608,Ужасающий вид,icon_skill_buff77.dds,5000,1
3609,Ужас,icon_skill_illusion05.dds,2200,2
3610,Ужас,icon_skill_illusion05.dds,2400,2
3611,Ужас,icon_skill_illusion05.dds,2600,2
3612,Галоп,icon_skill_snowlion05.dds,15000,1
3613,Купол,icon_item_0537.dds,6000,3
3614,Мгновенная смерть,icon_item_0537.dds,0,3
3615,Купол,icon_item_0474.dds,0,1
3616,Благословение Люси,icon_buff_buff.dds,1800000,1
3617,Невосприимчивость к эффекту купола,icon_skill_buff118.dds,0,3
3619,Насильственное сопровождение,icon_skill_buff98.dds,0,2
3620,Появление Эншаки,icon_skill_buff05.dds,5000,1
3621,Присяжный,icon_skill_buff89.dds,0,1
3622,Гнев Ашабеля,icon_skill_buff60.dds,5000,1
3623,Суд,icon_skill_buff98.dds,0,2
3624,Используется крюк,icon_skill_fight19.dds,0,1
3625,Лунная тень,icon_skill_buff69.dds,30000,1
3626,Охлаждающий раствор,icon_item_0228.dds,7000,1
3627,Купол,icon_item_0540.dds,100,1
3628,Охлаждающий раствор,icon_item_0228.dds,7000,1
3629,Голем горящего камня (анимация),icon_item_0540.dds,0,3
3630,Выращивание детеныша,icon_skill_buff113.dds,60000,1
3631,Выращивание корнеплодов,icon_skill_buff113.dds,120000,1
3632,Обледенение,icon_skill_magic23.dds,0,2
3633,Подзорная труба,icon_skill_will19.dds,0,1
3634,Факел,icon_skill_magic01.dds,0,1
3635,Сила шлема,icon_skill_buff119.dds,5000,2
3636,Неуязвимость,icon_skill_streak16.dds,7000,1
3637,Таран,icon_skill_buff69.dds,2000,1
3638,Хватание и бросание для генерации агрессии,icon_item_0468.dds,1,3
3640,Искаженное пространство,icon_skill_vocation13.dds,3500,2
3642,Неуязвимость к душераздирающему крику,icon_skill_glider05.dds,-593035264,3
3643,Свободолюбивое создание,icon_skill_illusion13.dds,0,1
3644,Тестовый эффект,icon_skill_illusion13.dds,0,1
3645,Воспитание питомца,icon_skill_buff113.dds,1200000,1
3646,Воспитание питомца,icon_skill_buff113.dds,2400000,1
3647,Гнев,icon_skill_buff119.dds,120000,1
3648,Нестабильное состояние,icon_skill_magic22.dds,30000,2
3649,Поединок,icon_skill_buff41.dds,60000,2
3650,Состояние трупа,icon_skill_buff114.dds,0,3
3651,Состояние трупа,icon_skill_buff114.dds,0,3
3652,Радость Кнута Богов,icon_skill_buff119.dds,5000,1
3653,Сущность Франана,icon_skill_buff70.dds,100000,1
3654,Замедление,icon_skill_buff04.dds,4000,2
3655,Массовое исцеление,icon_item_0510.dds,1000,3
3656,Зелье легкости,icon_item_0638.dds,1500000,1
3657,Тотем возрождения маны 2 ступень,icon_item_0540.dds,0,1
3658,Защита Нуи,icon_skill_buff116.dds,90000,1
3659,Благословение богини Дахуты,icon_skill_buff116.dds,0,1
3660,Состояние трупа,icon_skill_buff114.dds,0,3
3661,Ручной гарпун,icon_item_0465.dds,900000,1
3662,Гнев Малкольма,icon_skill_buff66.dds,120000,1
3664,Приказ о возвращении,icon_buff_buff.dds,180000,3
3665,Тест видеоролика,icon_buff_buff.dds,1500,1
3666,На земле,icon_skill_buff01.dds,3000,2
3667,Кража жизни,icon_skill_death05.dds,6500,2
3668,Тающий туман,icon_skill_buff80.dds,10000,2
3669,Смертельный яд,icon_skill_buff14.dds,2000,1
3670,Иммунитет к смертельному яду,icon_buff_buff.dds,0,3
3671,Молния Рукиуса,icon_skill_buff59.dds,5000,1
3672,Неуязвимость к обездвиживанию,icon_skill_buff149.dds,30000,1
3673,Подготовка крюка,icon_skill_fight18.dds,0,1
3674,Проницательность льва,icon_skill_will19.dds,0,1
3675,Гнев Малкольма,icon_skill_buff66.dds,120000,1
3676,Проницательность газели,icon_skill_will19.dds,0,1
3677,Мантия_Скорость передвижения: 10%,quest/icon_item_quest187.dds,0,3
3678,Мантия_Шанс блока: 5%,quest/icon_item_quest187.dds,0,3
3679,Поглощение здоровья: 7%,quest/icon_item_quest187.dds,0,3
3680,Мантия_Скорость атаки: 6%,quest/icon_item_quest187.dds,0,3
3681,Мантия_Время чтения заклинаний сокращается на 6%,quest/icon_item_quest187.dds,0,3
3683,Подготовка в выстрелу,icon_skill_adamant15.dds,0,1
3684,Ужасающая вонь,icon_skill_buff23.dds,5000,2
3685,Игра в футбол,interaction/icon_interaction58_d.dds,0,3
3687,Вытягивание агрессии,icon_item_0481.dds,100,3
3688,Отбрасывание,icon_skill_buff01.dds,2500,2
3689,Игра на гитаре,quest/icon_item_quest187.dds,5000,3
3690,Невидимость,icon_skill_buff69.dds,60000,1
3691,Бой в барабан,quest/icon_item_quest187.dds,5000,3
3692,Игра на флейте,quest/icon_item_quest187.dds,5000,3
3693,Вечный покой,icon_skill_buff116.dds,3000,1
3694,Инстанс Сожженной крепости_Постановка 1-го босса_Появление Шобла,icon_item_blade_2h_0018.dds,4000,3
3695,Инстанс Сожженной крепости_Постановка 1-го босса Шобла,icon_item_blade_2h_0018.dds,4000,3
3696,Инстанс Сожженной крепости_Постановка 2-го босса Винтоса,icon_item_blade_2h_0018.dds,4000,3
3697,Раскаленный камень,icon_skill_buff61.dds,1000,2
3698,Горе,icon_skill_buff20.dds,5000,2
3699,Появление души жертвы,icon_item_0481.dds,5000,3
3700,Защита богини Нуи,icon_skill_buff116.dds,60000,1
3701,Иллюзия Мармаса,icon_item_0481.dds,24000,3
3702,Гнев Телерина,icon_skill_buff09.dds,1000,1
3703,Замедление Мелькины,icon_skill_buff04.dds,3000,2
3704,Угощение,icon_skill_buff136.dds,3000,1
3705,Аплодисменты,icon_skill_buff137.dds,6500,3
3706,Свадебное угощение,icon_skill_buff140.dds,3000,1
3707,Очищение,icon_skill_buff116.dds,4000,2
3709,Крестьянская одежда,icon_skill_buff56.dds,90000,1
3710,Особо опасный преступник,quest/icon_item_quest187.dds,0,2
3711,Комната управляющих,icon_skill_romance23.dds,0,1
3712,Раскрывшая себя Фиона,icon_skill_buff66.dds,10000,1
3713,Прирученный дикарь,icon_skill_buff80.dds,20000,1
3714,Тест камня летающего насекомого,,0,1
3717,Легкий шаг,icon_skill_buff70.dds,3000,1
3719,Обездвиживание,icon_skill_buff55.dds,3000,2
3721,Тест_Чон Сон Оп_Знак (1 ступень),icon_skill_buff57.dds,15000,2
3722,1 ступень – начало,interaction/icon_interaction66_d.dds,3600000,1
3723,1 ступень – успешное завершение,interaction/icon_interaction66_c.dds,3600000,1
3724,2 ступень – успешное завершение,interaction/icon_interaction66_o.dds,3600000,1
3725,3 ступень – успешное завершение,interaction/icon_interaction66.dds,3600000,1
3726,Труп зебры,icon_skill_buff114.dds,0,3
3727,Командир наступления,icon_skill_buff176.dds,0,1
3728,Сигнал наступления,icon_skill_buff163.dds,0,1
3729,Сигнал наступления,icon_skill_buff163.dds,0,1
3730,Крики жестокого боя,icon_skill_buff161.dds,0,1
3731,Крики жестокого боя,icon_skill_buff161.dds,0,1
3732,Полномочия лорда,icon_buff_buff.dds,600000,1
3733,Печать наступления,icon_skill_buff177.dds,0,1
3734,Печать защиты,icon_skill_buff179.dds,0,1
3735,Командир защиты,icon_skill_buff178.dds,0,1
3736,Начало терпения,icon_skill_buff162.dds,0,1
3737,Начало терпения,icon_skill_buff162.dds,0,1
3738,Замерзший аппарат,icon_skill_buff164.dds,20000,2
3739,Взрывчатка Черной Маски,icon_buff_buff.dds,180000,1
3740,Водяная корзинка,icon_item_0228.dds,15000,1
3741,Снятие чар,icon_skill_buff76.dds,3000,1
3742,Праздничная мелодия,icon_skill_buff78.dds,3000,3
3743,Поглощение энергии,icon_skill_death14.dds,1000,2
3744,Злость,icon_skill_buff09.dds,120000,3
3745,Пыль в глаза!,icon_skill_buff19.dds,5000,2
3746,Смотри!,icon_skill_buff12.dds,60000,2
3747,Иммунитет к регулярной атаке,icon_buff_buff.dds,10000,1
3748,Смятение,icon_buff_debuff.dds,2000,2
3749,Смятение,icon_buff_debuff.dds,2600,2
3750,Смятение,icon_buff_debuff.dds,2400,2
3751,Смятение,icon_buff_debuff.dds,2200,2
3752,Исчезновение желания,icon_skill_buff69.dds,1500,3
3753,Захват превосходного певца воина дракона красного глаза,icon_skill_buff16.dds,4000,3
3754,Взрывная волна,icon_skill_buff09.dds,1000,3
3755,Сон,icon_skill_buff19.dds,15000,2
3756,Отравление ядом полудемона,icon_skill_buff14.dds,0,3
3757,Отравление ядом полудемона,icon_skill_buff14.dds,0,3
3758,Злость,icon_skill_buff09.dds,120000,3
3759,Сошедший с ума эльф,icon_skill_buff09.dds,500,3
3760,Мощь Источника,icon_skill_love13.dds,0,1
3761,Бессилие,icon_skill_buff122.dds,3000,2
3763,Зловещий вой,icon_skill_buff119.dds,60000,1
3764,Морозное дыхание,icon_skill_buff64.dds,10000,2
3765,Блок и контратака недоступны,icon_skill_buff106.dds,3000,2
3766,Дух огненного быка,icon_skill_buff14.dds,0,3
3767,Едкий дым,icon_skill_buff19.dds,5000,2
3768,Попутный ветер,icon_buff_buff.dds,120000,1
3769,test_Звуки щитов,costume_hm/nu_m_hm_metal216.dds,10000,1
3770,Освобождение связанного духа,icon_buff_buff.dds,3000,3
3771,Легкий шаг,icon_skill_buff70.dds,0,1
3772,Уходящий дух,icon_skill_buff69.dds,2000,3
3773,Притяжение,icon_skill_fight19.dds,3000,2
3774,Проход в трещину пространства материка,icon_skill_buff53.dds,2500,1
3775,Оцепенение,icon_buff_debuff.dds,2000,3
3776,Гнев Телерина 2,icon_skill_buff09.dds,2000,1
3777,Внезапно,interaction/icon_interaction35.dds,3000,3
3778,Пар ядовитого колодца,icon_skill_buff14.dds,8000,1
3779,Забытая боль,icon_skill_illusion23.dds,0,1
3780,Забытая боль,icon_skill_illusion23.dds,3000,1
3781,Отравление,icon_skill_buff67.dds,30000,2
3782,Взгляд Зрячей,icon_skill_will19.dds,0,3
3783,Окаменение,icon_skill_illusion07.dds,4500,2
3784,Защита от урона падения,icon_skill_buff01.dds,3000,1
3785,Ужас,interaction/icon_interaction35.dds,5000,3
3786,Рыдающий_Провокация по истечении времени,icon_item_0655.dds,7000,1
3788,Защита от поражения рук,icon_buff_buff.dds,60000,1
3789,Живая статуя,icon_buff_buff.dds,0,1
3790,Пробуждение статуи (2-я статуя),icon_item_0655.dds,100,1
3791,"Пробуждение статуи (3,4-я статуя)",icon_item_0655.dds,100,1
3792,Живая статуя (состояние сна),icon_item_0655.dds,100,1
3793,Золотая статуя,icon_item_0655.dds,600000,1
3795,Живая статуя 3 (принимает разные позы),icon_item_0655.dds,0,1
3796,Живая статуя 4 (принимает разные позы),icon_item_0655.dds,0,1
3797,Эффект создания невидимки (вход к живым статуям),icon_item_0655.dds,0,1
3798,Живая статуя 1 (принимает разные позы),icon_item_0659.dds,1000,1
3799,Опьянение,icon_skill_buff80.dds,2000,2
3800,На земле,icon_skill_buff01.dds,2000,2
3801,Гнев,icon_skill_buff09.dds,60000,1
3802,Исчезновение приведенной женщины,icon_item_0659.dds,3000,1
3803,Воспламенение,icon_skill_buff126.dds,5000,2
3804,Возвращение в отряд,icon_skill_buff70.dds,5000,1
3805,Голубая кровь,icon_buff_buff.dds,60000,1
3806,Власть голубой крови,icon_buff_buff.dds,30000,1
3807,Неуважение,interaction/icon_interaction35.dds,2000,1
3808,Раскрытая сущность,icon_buff_debuff.dds,3000,1
3809,Скромность,interaction/icon_interaction35.dds,0,1
3810,Пропавшая лиса,icon_buff_debuff.dds,5000,3
3812,Накопление магии Телерина,icon_skill_buff17.dds,10000,1
3813,Токсичность,icon_skill_buff125.dds,0,2
3814,Иммунитет к яду падшего демона 1,icon_item_0659.dds,0,1
3815,Очистка,icon_item_0228.dds,8000,1
3816,Кровь мертвецов,icon_item_0659.dds,15000,1
3817,Факел,quest/icon_item_quest079.dds,0,1
3818,Яд,icon_skill_buff125.dds,10000,2
3819,Слабая воля I,icon_skill_buff141.dds,7000,2
3822,Воспламенение,icon_skill_magic22.dds,10000,2
3823,Слабая воля II,icon_skill_buff141.dds,7000,2
3824,Слабая воля III,icon_skill_buff141.dds,7000,2
3825,Сильная воля I,icon_skill_buff141.dds,7000,1
3826,Сильная воля II,icon_skill_buff141.dds,7000,1
3827,Сильная воля III,icon_skill_buff141.dds,7000,1
3829,Появление падшего демона 2,icon_item_0659.dds,20000,1
3830,Замедление,icon_skill_buff84.dds,3000,2
3833,Зараженная паразитами вода,icon_skill_buff125.dds,40000,2
3834,Удержание_Рядом с факелом,icon_item_0659.dds,10000,2
3835,Привлечение внимания,icon_skill_fight19.dds,500,2
3837,Рождение кадавра,icon_skill_buff20.dds,60000,1
3838,Пыль в глазах,icon_buff_debuff.dds,2000,2
3839,Проклятие,icon_skill_buff61.dds,0,2
3840,Долгая мелодия,icon_skill_romance28.dds,0,1
3841,Исчезающий дух,icon_skill_buff116.dds,2000,3
3842,Анимация замедления,unknown_item.dds,700,3
3843,Состояние держания факела,icon_item_0659.dds,10000,1
3844,Голова Зрячей,icon_skill_will19.dds,30000,1
3845,Взгляд Зрячей,icon_skill_illusion07.dds,0,1
3846,Кирка огра,quest/icon_item_quest113.dds,14000,1
3847,Оглушение,icon_skill_buff23.dds,6000,1
3848,Пороховая бочка,icon_skill_catapult02.dds,0,1
3849,Атака Кровавой руки,icon_buff_debuff.dds,2000,1
3850,Побег Бриджит,icon_buff_buff.dds,1000,3
3860,Идет захват монстра,icon_skill_buff16.dds,4000,2
3861,Маленький аквариум,icon_skill_buff16.dds,0,3
3862,Гипноз для накопления агрессии,icon_item_0481.dds,100,3
3863,Сильный шок,icon_item_0659.dds,3000,2
3864,Змеиное яйцо,icon_buff_debuff.dds,15000,2
3865,Рост яйца,icon_skill_buff125.dds,15000,2
3866,Уходящий дух,icon_skill_buff69.dds,3000,3
3867,Смятение,icon_buff_debuff.dds,4000,2
3868,Немота,icon_skill_buff47.dds,6000,2
3869,Уменьшение скорости перемещения,icon_skill_buff80.dds,7000,2
3870,Обездвиживание,icon_skill_buff55.dds,5000,2
3871,Радость беглянки,icon_buff_buff.dds,3000,1
3872,Запах смерти,icon_item_0659.dds,8000,2
3873,Обморок только для босса,icon_skill_buff01.dds,2000,3
3874,Страх,icon_skill_buff66.dds,5000,3
3875,Ядовитое облако,icon_skill_buff92.dds,12000,2
3876,Неистовство,icon_skill_buff02.dds,8000,1
3877,Облако спор,icon_skill_buff34.dds,12000,1
3878,Появление с туманом,icon_skill_buff116.dds,2000,3
3879,Победа в тренировочной битве,icon_skill_streak16.dds,3000,1
3880,Поражение в тренировочной битве,icon_skill_streak16.dds,3000,1
3881,Ничья в тренировочной битве,icon_skill_streak16.dds,3000,1
3882,Ярость Черной Маски,icon_skill_buff09.dds,12000,1
3883,Оглушение,icon_skill_buff10.dds,5000,1
3884,Метеоризм,icon_skill_buff98.dds,5000,2
3885,Настроение улучшилось!,icon_buff_buff.dds,5000,1
3886,Искусство маскировки ассасина банды Чернобородых,icon_skill_buff69.dds,5000,3
3887,Головокружение,icon_skill_buff101.dds,5000,2
3888,Жемчужина тьмы сумасшедшего отшельника,icon_item_0656.dds,8000,2
3889,Баю-бай,icon_skill_buff10.dds,4000,2
3890,Постановка смерти,icon_skill_buff01.dds,0,3
3891,Благословение Дауты,icon_buff_buff.dds,120000,1
3892,Благословение Шатигона,icon_buff_buff.dds,120000,1
3893,Тошнота,icon_buff_debuff.dds,1500,2
3894,Оглушение,icon_skill_buff10.dds,1500,2
3895,Отравление,icon_skill_buff125.dds,6000,2
3896,Вихри,icon_skill_buff16.dds,6000,2
3897,Царапание,icon_skill_buff05.dds,6000,2
3898,Воскрешенные,icon_buff_debuff.dds,0,3
3899,Тряска мертвеца,icon_buff_debuff.dds,0,3
3900,Зона смерти,icon_skill_buff69.dds,15000,2
3901,Ледяные иглы,icon_skill_buff140.dds,4000,2
3902,Сфера,icon_skill_buff18.dds,2000,2
3903,Обморожение,icon_skill_buff64.dds,5000,1
3904,Возрастание скорости атаки,icon_buff_buff.dds,7000,1
3905,Черный яд,icon_skill_buff125.dds,6000,2
3906,Заражение,icon_skill_buff128.dds,3000,2
3907,Следующий удар обязательно отбивается оружием,icon_buff_buff.dds,60000,3
3908,Появление мистика банды Чернобородых,icon_skill_buff140.dds,60000,3
3910,Заражение от ржавчины,icon_skill_buff67.dds,11000,2
3911,Стальная оболочка,icon_buff_buff.dds,6000,1
3912,Следующий удар – критический,icon_buff_buff.dds,60000,3
3916,Силовое поле,icon_skill_buff45.dds,20000,1
3917,Состояние вакуума,icon_skill_buff17.dds,1000,1
3920,Пробивание брони при следующей атаке,icon_buff_buff.dds,60000,3
3925,Ледяные иглы,icon_skill_buff65.dds,3000,3
3926,Ледяные оковы,icon_skill_buff64.dds,4000,2
3927,Опасность трупа,icon_skill_buff61.dds,1000,2
3928,Немота,icon_skill_buff47.dds,6000,2
3929,Разряды тока,icon_skill_buff59.dds,3000,2
3930,Клеймо корпуса Черной чешуи,icon_skill_buff114.dds,40000,2
3931,Огненная земля,icon_skill_buff61.dds,15000,2
3932,Чтение,icon_buff_buff.dds,5000,1
3933,Критический удар,icon_buff_buff.dds,100,1
3934,Оглушение,icon_skill_buff10.dds,2000,2
3935,Огненная земля,icon_skill_buff128.dds,15000,2
3936,Языки пламени,icon_skill_buff61.dds,15000,1
3937,Поджог шутливого чародея (Положительный эффект навыка),icon_item_0658.dds,15000,1
3938,Кровотечение,icon_buff_debuff.dds,6000,2
3939,Кровавый гнев,icon_skill_buff09.dds,30000,1
3940,Скорбь,icon_buff_buff.dds,1800000,1
3941,Метка командира,icon_skill_buff46.dds,5000,2
3942,Метка командира,icon_skill_buff46.dds,1000,3
3943,Метка командира,icon_skill_buff46.dds,4000,3
3944,Подчинение,icon_skill_buff66.dds,0,1
3945,Непрерывное восстановление,icon_skill_romance26.dds,6000,1
3946,Взрыв пламени,icon_item_0656.dds,1000,1
3947,Отравленная стрела,icon_skill_buff125.dds,6000,2
3948,Замедление,icon_skill_buff62.dds,8000,2
3950,Стальной щит,icon_item_shield_0014.dds,10000,1
3951,Парирование,icon_buff_buff.dds,100,1
3952,Прицел,icon_skill_cart03.dds,1500,2
3953,Пропавшие,icon_skill_buff61.dds,1000,3
3954,Захват мясника,icon_skill_cart03.dds,3000,2
3955,Проверка,icon_buff_buff.dds,1000,1
3956,Привлечение внимания,icon_skill_fight19.dds,700,2
3957,Эффект снаряжения: уклонение,emotion/icon_emotion_026.dds,0,3
3958,Эффект снаряжения: критические удары,emotion/icon_emotion_026.dds,0,3
3959,Эффект снаряжения: здоровье,emotion/icon_emotion_026.dds,0,3
3960,Оглушение,icon_skill_buff10.dds,1000,2
3962,Парящий осколок льда,icon_skill_buff46.dds,5000,2
3963,Эффект снаряжения: мана,emotion/icon_emotion_026.dds,0,3
3964,Эффект снаряжения: восстановление маны,emotion/icon_emotion_026.dds,0,3
3965,Эффект снаряжения: скорость передвижения,emotion/icon_emotion_026.dds,0,3
3966,Участь жертвы,icon_skill_buff01.dds,3000,2
3967,Эффект снаряжения: скорость атаки,emotion/icon_emotion_026.dds,0,3
3968,Эффект снаряжения: сила атаки,emotion/icon_emotion_026.dds,0,3
3969,Эффект снаряжения: регенерация I,emotion/icon_emotion_026.dds,0,3
3970,Пробивание брони,icon_buff_buff.dds,100,1
3971,Эффект снаряжения: сопротивление,emotion/icon_emotion_026.dds,0,3
3972,Эффект снаряжения: защита,emotion/icon_emotion_026.dds,0,3
3973,Эффект снаряжения: снижение получаемого урона,emotion/icon_emotion_026.dds,0,3
3974,Эффект снаряжения: скорость чтения заклинаний,emotion/icon_emotion_026.dds,0,3
3975,Эффект снаряжения: вероятность критического удара,emotion/icon_emotion_026.dds,0,3
3976,Эффект снаряжения: восприимчивость к исцелению,emotion/icon_emotion_026.dds,0,3
3977,Метка,icon_buff_buff.dds,8000,1
3978,Эффект снаряжения: урон умений,emotion/icon_emotion_026.dds,0,3
3979,Помутнение,icon_skill_buff38.dds,7000,2
3980,Продолжительное помутнение сладкого фантазера,icon_skill_cart03.dds,6000,2
3981,Кровотечение,icon_skill_buff67.dds,6000,2
3982,Начало действия,icon_buff_debuff.dds,5000,1
3983,Благословение тотема огня,icon_skill_buff61.dds,600000,1
3984,Шар маны,icon_skill_buff107.dds,8000,2
3985,Агрессия,icon_skill_cart03.dds,30,3
3986,Оглушение,icon_skill_buff01.dds,10000,2
3987,Удар молнии,icon_skill_buff59.dds,8000,2
3988,Проклятие,icon_skill_buff91.dds,7000,2
3989,Благословение тотема воды,icon_skill_buff44.dds,600000,1
3990,Благословение тотема ветра,icon_skill_buff87.dds,600000,1
3991,Благословение тотема земли,icon_skill_buff34.dds,600000,1
3993,Стена ветра,icon_buff_buff.dds,15000,1
3994,Кровотечение,icon_skill_buff67.dds,6000,2
3995,Слуга Хамана,interaction/icon_interaction35.dds,0,1
3996,Огненный столб,icon_skill_buff128.dds,300,2
3997,Противоядие,icon_skill_catapult03.dds,8000,1
3998,Защита змеиного бога,icon_item_shield_0014.dds,15000,1
3999,Ранение,icon_skill_cart03.dds,2000,2
4000,Владение заостренным щитом,icon_item_shield_0014.dds,5000,2
4001,Заостренный щит,icon_item_shield_0014.dds,5000,3
4002,Спящая статуя,icon_skill_buff19.dds,0,1
4003,Капля (Без ограничений),icon_skill_buff18.dds,180000,1
4004,Бомба из специй,icon_item_0659.dds,8000,1
4005,Эффект снаряжения,icon_item_0392.dds,0,3
4006,Эффект снаряжения,icon_item_0392.dds,0,3
4007,Эффект снаряжения,icon_item_0204.dds,0,3
4008,Эффект снаряжения,icon_item_0204.dds,0,3
4009,Эффект снаряжения,quest/icon_item_quest030.dds,0,3
4010,Эффект снаряжения,quest/icon_item_quest030.dds,0,3
4011,Эффект снаряжения,icon_item_0372.dds,0,3
4012,Эффект снаряжения,icon_item_0372.dds,0,3
4013,Эффект снаряжения,interaction/icon_interaction08.dds,0,3
4014,Эффект снаряжения,interaction/icon_interaction08.dds,0,3
4015,Эффект снаряжения,interaction/icon_interaction03.dds,0,3
4016,Эффект снаряжения,interaction/icon_interaction03.dds,0,3
4017,Эффект снаряжения,interaction/icon_interaction04.dds,0,3
4018,Эффект снаряжения,interaction/icon_interaction04.dds,0,3
4019,Эффект снаряжения,icon_item_0031.dds,0,3
4020,Эффект снаряжения,icon_item_0031.dds,0,3
4021,Эффект снаряжения,icon_item_0092.dds,0,3
4022,Эффект снаряжения,icon_item_0092.dds,0,3
4023,Эффект снаряжения,icon_item_0056.dds,0,3
4024,Эффект снаряжения,icon_item_0056.dds,0,3
4025,Эффект снаряжения,icon_item_0051.dds,0,3
4026,Эффект снаряжения,icon_item_0051.dds,0,3
4027,Колыбель разрушения_Острие,icon_skill_cart03.dds,0,2
4028,Эффект снаряжения,icon_item_blade.dds,0,3
4029,Эффект снаряжения,icon_item_blade.dds,0,3
4031,Уязвимость к огню,icon_buff_debuff.dds,0,2
4032,Воспламенение,icon_skill_magic22.dds,10000,1
4033,Эффект снаряжения,icon_item_0041.dds,0,3
4034,Эффект снаряжения,icon_item_0041.dds,0,3
4035,Эффект снаряжения,icon_skill_cart03.dds,0,3
4036,Эффект снаряжения,icon_skill_cart03.dds,0,3
4037,Оглушение,icon_skill_buff10.dds,9000,2
4038,Слабость,icon_skill_buff80.dds,6000,2
4039,Немота,icon_skill_buff47.dds,4000,2
4042,Ходьба фанатика элементалей,icon_item_0623.dds,6000,2
4043,Яд,icon_skill_buff14.dds,3000,2
4044,Уязвимость к огню,icon_buff_debuff.dds,0,2
4046,Уязвимость к огню,icon_buff_debuff.dds,0,2
4047,Применить удочку,interaction/icon_interaction41.dds,0,1
4048,Накопление яда,icon_skill_will18.dds,20000,1
4049,Для призыва Байбороса,costume_bo/nu_m_bo_cloth150.dds,0,3
4050,Ядовитая почва,icon_skill_death17.dds,10000,1
4051,Радужный газ,icon_buff_buff.dds,1800000,1
4052,Реакция завтрашнего сына Чанга,icon_buff_buff.dds,1500,3
4053,Рыбалка,interaction/icon_interaction41.dds,0,3
4054,Звуковой удар,icon_skill_buff10.dds,6000,2
4055,Змеиный взгляд,icon_skill_buff46.dds,6000,2
4056,Змеиный взгляд,icon_skill_buff46.dds,2000,3
4057,Змеиный взгляд,icon_skill_buff46.dds,4000,3
4058,Пугало,costume_pt/nu_m_pt_leather150.dds,0,3
4059,Пожар,icon_skill_buff61.dds,0,3
4060,Ледяные оковы,icon_skill_buff64.dds,4000,2
4061,Парящий осколок льда,icon_skill_buff46.dds,5000,3
4062,Огненная смесь,icon_skill_catapult02.dds,8000,1
4063,Бешенство,icon_skill_buff09.dds,3000,1
4064,Оглушение,icon_skill_buff10.dds,3000,2
4065,Огненный удар,icon_buff_buff.dds,0,1
4066,Притянуть,icon_skill_streak07.dds,1500,2
4067,Замедление,icon_skill_buff04.dds,3000,2
4070,Сжигание маны,icon_skill_buff44.dds,6000,2
4071,Подавление,icon_skill_buff01.dds,2000,2
4072,Укрыться от взгляда смерти,icon_skill_fight16.dds,30000,1
